0,298,83,132,381
5,300,86,134,382
10,303,86,137,383
15,306,84,141,383
20,307,88,144,383
25,309,85,145,383
30,310,85,148,384
35,313,85,149,383
40,315,81,151,383
45,315,86,154,383
50,319,85,157,383
55,321,87,159,382
60,321,85,161,382
65,538,85,586,381
70,746,84,742,381
75,761,86,787,382
80,782,83,802,382
85,800,84,808,381
90,821,87,814,382
95,834,87,818,382
100,842,87,821,381
105,851,86,829,380
110,853,86,828,382
115,858,85,833,382
120,860,84,833,382
125,860,91,836,381
130,858,85,834,381
135,861,85,836,382
140,862,86,837,382
145,862,86,838,381
150,859,87,836,381
155,861,86,838,382
160,860,86,837,381
165,858,87,836,381
170,860,87,838,381
175,860,88,836,382
180,860,87,838,381
185,861,87,840,382
190,864,87,842,382
195,861,86,840,382
200,862,88,841,383
205,864,87,842,383
210,861,84,841,383
215,863,86,842,383
220,862,90,842,383
225,859,92,839,382
230,858,89,839,382
235,859,87,839,382
240,859,86,839,382
245,855,89,836,382
250,857,88,839,382
255,854,87,836,382
260,857,89,838,382
265,853,90,835,381
270,854,92,835,381
275,854,90,835,382
280,854,93,837,381
285,854,93,836,381
290,857,93,840,382
295,857,94,838,382
300,856,93,839,383
305,856,95,839,383
310,858,94,842,382
315,856,94,839,382
320,858,93,842,383
325,857,92,839,382
330,858,94,842,383
335,856,94,840,383
340,857,91,841,383
345,854,94,838,383
350,855,93,840,383
355,857,94,841,382
360,858,95,841,382
365,857,93,842,383
370,856,90,839,382
375,854,91,838,383
380,854,93,837,383
385,854,94,838,384
390,852,92,839,382
395,852,91,836,383
400,850,92,835,382
405,852,90,837,381
410,851,94,836,381
415,851,97,834,381
420,851,96,835,381
425,859,95,837,382
430,855,96,839,382
435,840,95,833,382
440,813,94,820,383
445,787,97,805,383
450,750,97,784,382
455,711,95,757,383
460,667,94,727,383
465,626,94,695,383
470,583,97,656,384
475,543,97,613,383
480,506,99,565,383
485,474,97,515,383
490,446,100,463,382
495,421,98,410,383
500,401,98,360,383
505,382,98,315,382
510,367,98,273,383
515,354,99,239,382
520,342,98,211,383
525,331,97,187,382
530,323,98,169,382
535,317,99,157,383
540,311,96,143,383
545,305,98,134,382
550,299,98,125,383
555,296,99,119,382
560,293,96,115,383
565,290,95,111,383
570,285,94,107,383
575,282,96,104,383
580,281,96,101,383
585,277,95,98,383
590,276,94,97,382
595,273,95,95,382
600,271,95,93,382
