0,335,100,226,383
5,339,95,232,383
10,341,98,235,383
15,344,93,241,383
20,346,96,245,382
25,348,93,249,382
30,353,93,255,382
35,355,95,259,383
40,357,96,264,383
45,360,96,268,383
50,362,97,272,382
55,365,98,277,381
60,368,99,280,382
65,373,102,307,383
70,380,102,336,383
75,382,102,334,384
80,390,100,339,383
85,395,97,350,383
90,397,97,353,382
95,400,99,357,382
100,406,99,360,381
105,407,95,362,381
110,411,96,364,383
115,412,96,367,384
120,416,94,370,383
125,418,98,374,383
130,420,95,376,382
135,420,95,377,381
140,422,93,380,382
145,423,95,384,382
150,425,95,386,382
155,429,95,390,383
160,430,97,393,383
165,431,94,394,382
170,432,91,396,383
175,432,94,398,383
180,434,82,401,383
185,436,84,403,382
190,437,81,404,382
195,436,97,407,382
200,439,98,408,382
205,440,101,410,381
210,443,97,414,382
215,442,91,414,382
220,442,92,416,381
225,445,98,419,382
230,447,96,423,381
235,449,96,424,383
240,452,87,427,383
245,451,96,429,383
250,454,94,432,383
255,455,93,432,383
260,455,95,435,383
265,456,94,435,382
270,455,95,435,382
275,457,94,438,382
280,458,95,440,381
285,459,97,441,382
290,460,98,443,381
295,461,91,444,381
300,461,96,447,381
305,465,95,450,382
310,467,95,452,383
315,466,96,452,383
320,468,95,454,383
325,468,96,456,382
330,467,96,455,382
335,468,94,456,382
340,471,92,459,382
345,471,94,459,381
350,472,93,461,382
355,473,94,463,382
360,475,90,465,384
365,477,97,469,383
370,477,91,468,384
375,478,91,470,383
380,480,89,472,383
385,479,92,472,383
390,481,94,474,382
395,479,96,474,381
400,480,94,474,381
405,480,95,474,382
410,482,94,478,382
415,484,94,479,382
420,485,89,480,383
425,498,91,499,383
430,486,90,488,383
435,465,94,462,383
440,443,93,429,383
445,420,93,390,384
450,395,89,346,382
455,375,88,307,382
460,357,93,270,381
465,341,96,236,381
470,326,94,208,382
475,315,95,186,382
480,305,93,168,382
485,296,92,152,383
490,289,91,139,384
495,282,90,129,383
500,277,91,122,383
505,272,92,116,383
510,269,88,111,383
515,265,88,108,382
520,262,87,105,382
525,260,90,100,382
530,257,92,99,381
535,254,94,98,382
540,254,92,98,383
545,252,91,96,382
550,251,91,95,382
555,250,89,93,383
560,247,89,93,382
565,246,88,91,381
570,246,91,93,383
575,244,89,89,383
580,243,89,90,383
585,244,89,90,383
590,242,90,88,382
595,241,90,88,382
600,242,90,87,382
