0,269,80,108,383
5,269,79,110,382
10,272,81,112,382
15,276,81,116,384
20,278,79,118,383
25,281,81,121,382
30,282,81,124,382
35,287,81,127,384
40,288,79,130,383
45,289,80,132,382
50,293,81,135,382
55,294,81,138,383
60,298,83,140,382
65,303,80,190,381
70,474,79,633,382
75,568,80,714,383
80,629,80,740,384
85,676,80,751,381
90,711,80,759,382
95,738,81,768,383
100,750,81,771,384
105,760,80,774,383
110,766,82,776,383
115,768,81,776,382
120,769,82,775,381
125,773,81,779,382
130,774,83,779,384
135,773,81,780,383
140,775,82,781,384
145,772,82,778,381
150,772,82,780,382
155,776,82,783,382
160,777,84,785,384
165,775,83,783,383
170,775,82,783,383
175,774,83,783,381
180,771,83,780,383
185,772,85,783,383
190,776,86,785,383
195,774,84,783,383
200,777,84,785,383
205,772,85,782,382
210,771,84,781,382
215,774,84,783,382
220,773,86,784,384
225,773,86,783,383
230,776,85,786,383
235,769,84,780,382
240,773,84,783,382
245,772,85,783,383
250,773,84,783,383
255,774,86,783,383
260,772,89,783,383
265,769,89,779,381
270,770,89,781,381
275,772,86,784,383
280,775,87,786,383
285,775,85,786,383
290,772,86,783,382
295,773,84,784,382
300,770,85,781,382
305,768,88,780,381
310,772,87,784,382
315,773,89,786,383
320,774,86,786,383
325,773,86,785,383
330,773,83,782,383
335,771,85,782,382
340,768,86,780,382
345,767,83,778,382
350,768,87,780,382
355,772,83,783,382
360,772,84,783,383
365,772,84,784,383
370,770,85,782,383
375,770,85,782,383
380,773,86,785,383
385,768,84,778,381
390,769,85,781,382
395,769,86,780,381
400,769,83,782,382
405,769,87,783,383
410,768,91,780,383
415,771,86,783,383
420,769,85,780,383
425,771,84,780,381
430,765,83,777,382
435,749,85,769,382
440,727,85,754,382
445,704,85,737,383
450,676,84,716,383
455,644,83,687,383
460,613,86,657,383
465,582,83,625,381
470,553,85,591,381
475,526,85,555,382
480,499,85,515,382
485,474,84,475,382
490,452,85,434,383
495,431,85,392,384
500,408,84,349,383
505,392,85,309,384
510,374,85,272,382
515,358,85,238,382
520,345,87,210,382
525,336,87,186,382
530,326,87,165,383
535,318,87,149,382
540,310,87,134,382
545,302,87,123,382
550,295,85,113,382
555,290,84,105,382
560,287,84,100,383
565,281,87,95,383
570,278,86,90,383
575,272,84,85,382
580,270,84,83,381
585,267,84,80,381
590,264,83,78,382
595,262,82,76,382
600,260,83,74,382
