0,303,89,144,382
5,307,89,147,383
10,308,89,150,384
15,308,88,153,382
20,311,89,156,382
25,314,89,160,384
30,316,88,162,383
35,318,89,165,382
40,317,90,166,382
45,320,88,170,382
50,325,90,173,384
55,325,88,175,383
60,327,90,177,383
65,330,88,183,381
70,379,89,374,382
75,467,87,561,382
80,521,89,628,382
85,568,86,662,383
90,603,87,675,383
95,627,89,683,383
100,645,87,686,384
105,658,88,687,381
110,664,87,687,382
115,671,86,692,383
120,675,88,693,384
125,674,86,692,384
130,674,85,692,381
135,675,86,692,381
140,677,86,696,382
145,680,87,697,383
150,678,89,697,383
155,681,86,699,383
160,678,85,695,382
165,677,86,695,381
170,679,86,698,382
175,681,87,701,383
180,680,86,701,383
185,679,86,697,382
190,676,86,696,382
195,681,86,701,384
200,681,86,701,383
205,678,87,698,383
210,678,85,697,382
215,680,85,700,384
220,680,86,699,384
225,678,89,697,382
230,679,85,699,382
235,681,87,701,384
240,680,86,700,383
245,678,88,697,382
250,680,86,700,382
255,679,88,701,383
260,681,87,700,383
265,677,86,698,382
270,680,86,699,382
275,681,86,702,383
280,683,86,702,382
285,681,87,699,383
290,677,87,697,381
295,678,87,699,383
300,682,85,701,383
305,682,87,702,383
310,679,83,698,381
315,679,85,699,381
320,680,88,700,383
325,680,86,701,384
330,680,88,700,384
335,680,88,700,382
340,679,88,699,381
345,681,88,701,382
350,681,89,700,383
355,682,89,701,383
360,679,90,697,381
365,681,88,700,383
370,681,87,701,383
375,680,88,700,383
380,679,88,698,382
385,678,89,697,382
390,680,89,699,382
395,680,90,701,384
400,683,88,702,383
405,678,88,698,382
410,678,88,697,381
415,679,89,698,382
420,680,88,699,384
425,683,87,702,383
430,693,87,708,381
435,701,88,715,381
440,689,87,708,384
445,671,88,694,383
450,654,88,678,382
455,631,88,656,382
460,610,87,637,383
465,589,88,614,383
470,566,88,587,383
475,542,88,554,381
480,518,88,524,381
485,501,87,495,383
490,480,86,464,384
495,461,87,428,384
500,441,87,395,381
505,424,88,363,382
510,410,88,334,383
515,398,89,306,382
520,383,86,279,383
525,370,87,253,381
530,360,88,233,383
535,353,86,215,383
540,343,87,195,383
545,334,87,178,383
550,324,86,164,382
555,317,89,148,383
560,309,87,137,383
565,304,86,127,383
570,298,86,119,381
575,293,86,113,382
580,287,85,107,384
585,286,85,102,383
590,281,87,98,382
595,279,85,94,382
600,276,85,92,383
