0,219,32,37,384
5,220,30,36,384
10,220,29,36,384
15,221,28,37,384
20,222,29,37,384
25,223,27,37,384
30,225,26,37,384
35,226,27,38,383
40,226,30,38,383
45,229,28,39,383
50,228,29,39,383
55,231,27,40,382
60,231,27,39,382
65,233,30,39,382
70,234,31,40,383
75,235,29,41,384
80,236,29,44,383
85,235,28,46,383
90,237,28,48,384
95,238,30,50,384
100,241,30,50,384
105,243,28,51,383
110,241,30,52,382
115,244,30,51,383
120,245,28,51,384
125,247,26,52,383
130,249,27,51,383
135,248,30,51,384
140,249,27,51,384
145,250,30,52,383
150,252,29,51,383
155,252,31,52,382
160,252,29,53,382
165,254,29,52,383
170,255,28,52,383
175,255,28,52,384
180,256,28,51,384
185,256,33,52,383
190,257,29,51,383
195,257,28,51,383
200,259,29,51,383
205,258,29,51,382
210,258,31,51,383
215,260,34,51,383
220,260,32,51,383
225,262,32,51,383
230,262,27,51,383
235,262,30,50,383
240,262,30,50,383
245,263,31,51,383
250,263,30,51,382
255,263,29,50,383
260,264,31,51,383
265,265,31,50,384
270,265,32,50,383
275,265,30,50,384
280,266,30,51,383
285,266,30,51,383
290,265,32,50,383
295,266,32,50,382
300,266,32,50,382
305,266,32,50,383
310,268,35,50,384
315,267,33,50,383
320,269,32,50,384
325,268,31,50,384
330,269,34,50,383
335,268,31,50,382
340,268,29,50,383
345,269,31,50,383
350,269,30,49,384
355,269,30,50,383
360,268,30,51,382
365,268,35,49,384
370,271,31,49,383
375,271,31,49,384
380,270,32,49,383
385,270,31,50,383
390,271,31,50,383
395,272,31,51,384
400,271,31,50,383
405,271,32,50,383
410,272,30,50,384
415,272,31,50,383
420,271,34,50,383
425,271,31,51,382
430,275,30,56,382
435,278,32,61,383
440,280,33,64,384
445,278,32,65,383
450,276,33,63,384
455,274,31,63,383
460,271,31,61,383
465,268,32,59,383
470,263,34,56,383
475,260,32,56,382
480,256,34,54,382
485,255,33,51,383
490,253,31,50,384
495,252,30,49,383
500,247,32,47,384
505,245,32,46,383
510,242,28,45,382
515,242,33,46,383
520,241,40,44,383
525,237,31,43,383
530,237,34,42,383
535,234,33,42,382
540,232,31,41,383
545,231,32,41,383
550,231,33,40,383
555,229,34,41,384
560,229,33,41,382
565,227,35,40,383
570,226,33,39,384
575,225,32,39,383
580,225,39,39,383
585,224,30,38,383
590,224,37,39,382
595,222,34,38,383
600,223,30,38,383
