0,245,30,52,382
5,247,28,52,383
10,249,33,53,383
15,249,30,52,383
20,251,32,51,383
25,251,32,52,382
30,253,34,52,383
35,254,31,51,384
40,255,30,52,384
45,256,28,52,384
50,256,37,52,383
55,256,33,53,382
60,256,34,52,383
65,258,34,52,384
70,258,34,52,384
75,258,30,52,383
80,258,28,52,384
85,258,29,53,384
90,258,32,53,383
95,259,33,55,382
100,259,30,56,383
105,261,31,57,383
110,261,28,59,383
115,264,31,58,384
120,263,37,59,383
125,265,31,59,383
130,267,33,59,383
135,268,34,60,383
140,267,30,60,383
145,268,32,59,384
150,269,33,60,382
155,268,34,60,383
160,269,34,59,383
165,271,33,60,383
170,269,30,59,384
175,270,31,59,384
180,270,30,60,382
185,270,30,59,383
190,272,32,59,384
195,272,33,59,383
200,272,33,59,384
205,271,35,59,383
210,272,32,59,384
215,274,34,58,383
220,273,30,58,383
225,274,34,59,384
230,274,33,59,382
235,273,31,58,383
240,273,33,58,385
245,274,39,58,384
250,275,31,57,384
255,275,31,57,383
260,273,32,58,383
265,275,33,58,383
270,277,34,58,384
275,276,34,57,384
280,276,30,57,384
285,275,32,58,383
290,275,34,56,383
295,277,28,56,384
300,276,32,57,383
305,276,29,56,384
310,277,33,57,384
315,276,31,56,382
320,276,30,57,383
325,277,32,57,383
330,279,33,56,384
335,277,29,57,383
340,276,35,56,383
345,277,30,56,384
350,278,31,56,383
355,276,35,57,383
360,277,30,56,383
365,278,32,56,384
370,279,31,56,383
375,277,37,57,384
380,278,32,56,383
385,278,34,56,384
390,278,36,56,384
395,278,31,56,384
400,278,33,56,384
405,276,35,56,384
410,277,38,56,383
415,276,34,57,383
420,277,31,56,383
425,278,31,59,382
430,284,30,67,383
435,288,32,73,383
440,289,31,78,384
445,290,28,79,384
450,290,29,79,384
455,285,33,77,384
460,284,25,75,383
465,280,33,73,384
470,277,31,70,383
475,275,31,67,382
480,270,28,65,382
485,267,33,63,384
490,265,27,61,384
495,262,28,59,383
500,260,35,58,384
505,256,30,56,383
510,255,29,54,383
515,255,29,54,384
520,253,28,53,383
525,251,30,52,384
530,248,30,51,382
535,247,30,50,383
540,247,29,50,384
545,245,29,48,383
550,243,29,48,384
555,242,31,47,383
560,240,31,47,383
565,242,30,47,384
570,239,31,45,383
575,239,30,45,384
580,238,30,46,384
585,236,30,45,383
590,235,29,46,383
595,235,27,44,383
600,233,31,44,384
