0,225,29,40,383
5,224,28,40,382
10,226,30,41,383
15,229,27,41,384
20,229,26,41,385
25,231,32,42,383
30,232,31,41,384
35,233,29,42,383
40,235,31,43,384
45,237,30,43,382
50,240,30,42,384
55,240,27,43,384
60,240,27,44,383
65,242,31,44,384
70,243,28,44,383
75,242,30,45,383
80,242,31,46,383
85,243,27,47,384
90,244,29,48,384
95,244,29,50,383
100,246,32,51,383
105,248,29,52,384
110,248,30,53,384
115,249,29,53,383
120,251,29,54,383
125,252,29,53,385
130,254,29,54,384
135,255,31,55,383
140,255,29,55,384
145,257,29,54,384
150,257,29,55,384
155,257,31,55,383
160,259,28,55,383
165,260,32,56,384
170,260,28,56,384
175,261,29,55,385
180,259,27,54,383
185,262,29,55,383
190,263,32,55,383
195,264,31,56,385
200,264,30,55,384
205,266,28,56,383
210,264,32,55,383
215,265,30,55,384
220,267,30,55,383
225,264,31,56,383
230,265,30,56,383
235,266,32,56,383
240,266,32,56,383
245,268,32,56,383
250,269,30,55,384
255,269,29,56,384
260,271,32,55,384
265,270,31,56,384
270,270,31,55,384
275,270,31,55,384
280,270,29,55,383
285,271,30,56,384
290,271,30,56,385
295,272,32,55,383
300,269,32,56,383
305,272,30,55,383
310,271,31,55,383
315,273,30,56,384
320,274,31,56,384
325,273,30,56,384
330,273,32,56,384
335,273,30,56,384
340,272,32,55,383
345,272,32,55,383
350,274,31,55,383
355,275,30,55,384
360,276,31,56,384
365,274,30,55,384
370,274,33,55,384
375,274,31,55,384
380,275,34,55,384
385,274,32,56,384
390,273,30,56,384
395,273,29,56,383
400,275,29,56,383
405,273,34,55,383
410,274,32,55,383
415,274,28,56,384
420,276,29,55,384
425,273,32,56,384
430,280,31,63,384
435,282,32,68,384
440,285,31,72,384
445,285,31,75,384
450,284,30,76,383
455,285,30,77,383
460,284,31,77,384
465,285,32,78,384
470,286,30,78,384
475,282,32,77,383
480,281,32,78,383
485,282,30,78,384
490,281,29,77,385
495,281,31,78,383
500,279,31,78,383
505,279,31,77,383
510,280,33,78,383
515,281,29,78,384
520,279,31,77,383
525,280,31,76,383
530,280,31,78,384
535,281,30,76,384
540,279,31,77,385
545,279,29,77,384
550,284,29,81,383
555,283,30,80,383
560,280,32,78,383
565,276,31,75,383
570,273,31,71,383
575,268,32,67,383
580,264,29,62,384
585,260,33,59,383
590,256,31,56,383
595,253,30,53,380
600,250,32,52,384
