0,264,27,56,383
5,263,27,55,384
10,263,28,55,381
15,263,28,56,382
20,266,27,55,383
25,268,28,55,383
30,269,28,56,382
35,268,26,56,382
40,270,28,56,383
45,271,28,57,382
50,271,32,56,382
55,271,28,55,383
60,273,28,55,382
65,272,28,55,383
70,272,25,55,382
75,271,27,54,381
80,272,23,54,381
85,272,25,55,383
90,273,23,55,382
95,272,25,56,384
100,273,28,57,384
105,274,25,58,382
110,275,25,59,382
115,276,26,60,382
120,278,25,61,383
125,277,24,61,384
130,277,26,62,381
135,279,24,61,381
140,278,27,62,382
145,280,25,62,383
150,280,26,61,383
155,280,25,62,382
160,280,25,62,382
165,279,27,62,381
170,280,25,62,383
175,281,26,61,382
180,282,25,60,383
185,281,26,60,382
190,280,28,60,382
195,280,27,60,382
200,281,24,60,384
205,280,25,59,382
210,280,27,59,383
215,280,27,59,383
220,281,26,59,381
225,280,26,59,383
230,280,28,59,383
235,282,26,58,383
240,279,28,58,382
245,280,29,58,382
250,281,28,58,383
255,279,25,58,382
260,277,26,58,381
265,279,25,57,382
270,279,25,57,382
275,280,28,57,383
280,280,25,57,383
285,280,25,57,383
290,279,27,57,383
295,278,26,57,382
300,279,26,57,382
305,279,27,56,383
310,279,26,56,382
315,279,26,56,382
320,277,28,55,382
325,278,27,55,382
330,277,28,55,383
335,279,28,55,384
340,278,29,56,382
345,277,27,56,382
350,279,28,55,383
355,276,30,54,381
360,277,30,55,382
365,277,28,55,382
370,279,28,55,383
375,278,29,54,382
380,276,28,54,382
385,277,28,54,383
390,277,28,55,383
395,276,29,54,382
400,277,31,55,382
405,277,30,55,382
410,277,28,54,383
415,275,28,55,382
420,276,29,54,383
425,281,29,60,383
430,290,31,74,383
435,295,26,83,382
440,300,27,89,381
445,301,26,92,383
450,303,26,93,383
455,302,26,93,383
460,301,28,91,383
465,299,28,90,383
470,296,28,87,382
475,294,25,86,384
480,293,24,83,382
485,289,26,81,382
490,288,25,79,384
495,287,27,77,382
500,284,26,75,382
505,282,32,74,382
510,280,28,72,384
515,280,27,71,383
520,276,26,69,383
525,275,28,67,384
530,272,27,65,383
535,269,26,63,382
540,267,25,61,382
545,265,25,59,383
550,262,27,57,382
555,260,26,56,383
560,257,27,55,382
565,257,27,54,382
570,255,26,52,383
575,254,26,50,383
580,253,25,50,384
585,251,27,49,382
590,250,27,50,382
595,249,27,48,383
600,247,27,48,383
