25,273,26,45,383
0,273,25,46,383
5,274,23,46,381
10,276,24,46,382
15,275,26,46,382
20,277,26,46,383
25,295,25,51,381
30,293,19,52,383
35,292,26,53,383
40,290,24,53,384
45,286,25,53,381
50,287,25,54,383
55,286,26,53,382
60,285,25,54,383
65,285,25,54,381
70,285,14,53,382
75,282,15,53,382
80,283,12,52,383
85,284,12,53,382
90,282,17,52,381
95,283,16,52,384
100,282,26,53,382
105,281,17,53,383
110,281,11,54,382
115,282,13,53,382
120,284,14,55,383
125,284,14,55,383
130,285,13,55,383
135,283,13,57,382
140,284,13,56,382
145,285,16,56,382
150,286,25,55,383
155,286,13,56,382
160,286,14,55,383
165,284,15,55,382
170,286,17,56,382
175,287,18,54,382
180,288,15,55,383
185,287,13,56,382
190,286,13,56,383
195,288,16,54,383
200,288,15,55,383
205,288,15,54,382
210,287,17,55,382
215,287,18,55,382
220,288,16,54,382
225,290,16,54,383
230,289,17,54,382
235,289,16,54,382
240,289,18,54,383
245,291,17,54,383
250,286,17,55,382
255,289,18,53,382
260,288,19,53,382
265,289,18,53,382
270,289,17,54,383
275,289,18,53,383
280,289,18,54,382
285,288,17,52,383
290,289,16,54,383
295,288,16,53,383
300,287,15,52,382
305,285,17,53,382
310,288,16,54,382
315,287,16,53,383
320,288,15,53,382
325,288,14,53,382
330,286,14,53,383
335,286,16,52,382
340,287,15,52,382
345,286,14,51,382
350,288,16,53,383
355,286,18,52,382
360,287,15,52,383
365,286,15,52,383
370,285,19,51,382
375,285,18,52,382
380,285,18,52,383
385,286,16,52,383
390,284,15,52,382
395,285,15,51,383
400,283,17,51,382
405,285,19,52,382
410,285,18,52,383
415,285,17,52,382
420,283,19,51,382
425,283,16,53,383
430,290,22,69,381
435,301,20,81,382
440,307,20,90,383
445,310,21,95,383
450,311,24,97,382
455,310,24,96,383
460,308,24,94,382
465,306,24,91,382
470,304,25,89,383
475,300,27,86,383
480,298,26,84,383
485,295,26,81,382
490,292,26,78,382
495,292,25,76,383
500,289,25,74,383
505,286,26,72,383
510,283,24,71,382
515,281,25,68,382
520,280,24,68,383
525,279,24,67,383
530,278,26,65,383
535,276,24,64,383
540,274,26,63,381
545,272,25,62,382
550,272,24,61,382
555,273,25,60,382
560,270,25,60,383
565,270,26,59,384
570,267,25,59,382
575,265,25,58,381
580,267,26,58,382
585,265,26,57,383
590,263,26,57,383
595,265,26,57,382
600,265,26,56,383
