0,345,65,419,390
5,348,66,426,389
10,351,71,429,389
15,352,65,433,389
20,355,68,437,389
25,357,69,439,389
30,360,70,442,389
35,361,68,443,388
40,362,66,444,388
45,363,67,446,387
50,366,69,449,387
55,367,70,449,388
60,371,66,454,389
65,436,67,612,390
70,568,71,744,389
75,651,70,784,389
80,740,71,813,389
85,803,67,831,389
90,840,67,839,390
95,865,67,847,389
100,879,68,851,388
105,884,68,852,387
110,885,68,851,387
115,893,66,856,388
120,897,72,860,389
125,895,72,860,389
130,896,73,861,389
135,896,75,860,388
140,894,74,860,387
145,890,69,856,387
150,895,71,861,388
155,897,72,864,389
160,894,71,863,389
165,896,71,865,389
170,895,71,865,390
175,887,70,856,388
180,890,70,860,387
185,889,74,860,388
190,894,72,865,389
195,891,72,863,389
200,894,71,865,389
205,893,71,865,388
210,889,73,862,388
215,888,72,860,388
220,884,72,858,388
225,883,73,857,387
230,885,73,860,388
235,887,72,862,390
240,889,73,862,389
245,889,73,863,390
250,890,74,864,389
255,889,70,864,388
260,887,73,862,389
265,883,75,858,388
270,881,73,857,387
275,882,73,858,388
280,883,73,860,388
285,887,75,864,389
290,883,74,861,390
295,884,72,861,389
300,884,73,861,388
305,880,71,857,387
310,883,70,862,388
315,884,70,863,388
320,882,72,860,389
325,882,72,860,389
330,878,72,857,387
335,878,72,857,387
340,879,72,858,387
345,880,72,860,389
350,884,70,862,389
355,879,71,859,389
360,879,75,858,389
365,880,71,861,389
370,876,75,856,388
375,875,74,856,387
380,876,72,858,388
385,882,75,862,389
390,879,73,859,389
395,881,69,861,389
400,879,71,860,389
405,872,70,852,388
410,871,68,853,388
415,876,70,858,390
420,878,70,860,389
425,881,69,864,389
430,886,71,866,389
435,883,77,861,388
440,886,74,859,388
445,892,69,864,387
450,899,70,868,390
455,897,73,865,389
460,896,75,863,389
465,899,74,865,389
470,897,75,863,389
475,889,74,856,387
480,886,73,854,387
485,886,73,854,388
490,889,72,859,388
495,892,73,858,390
500,889,72,858,389
505,882,73,852,388
510,884,71,855,389
515,878,71,849,388
520,872,72,845,387
525,869,71,844,387
530,865,71,839,388
535,864,73,839,388
540,865,69,843,389
545,860,73,838,389
550,854,77,834,390
555,852,76,835,389
560,845,75,829,389
565,841,75,827,389
570,832,40,820,388
575,825,27,816,387
580,821,33,813,387
585,816,34,813,388
590,816,29,814,389
595,813,31,813,389
600,804,25,807,389
