0,428,17,368,385
5,430,17,372,385
10,430,20,372,386
15,432,18,373,386
20,432,21,375,386
25,433,19,377,385
30,435,29,379,385
35,435,233,381,386
40,435,232,380,386
45,436,231,382,385
50,436,230,383,386
55,437,228,384,385
60,438,228,386,386
65,439,227,389,385
70,592,227,712,385
75,760,225,817,385
80,834,223,846,385
85,874,223,861,386
90,895,223,868,385
95,908,223,871,386
100,917,222,876,386
105,922,221,879,385
110,927,221,880,385
115,926,221,881,385
120,929,221,882,385
125,926,222,881,384
130,928,222,882,384
135,928,223,883,384
140,928,223,885,386
145,929,224,886,385
150,929,225,886,385
155,932,225,890,386
160,929,227,888,386
165,927,229,886,387
170,927,229,886,386
175,928,230,888,386
180,928,230,888,385
185,928,231,889,385
190,926,232,886,386
195,924,233,885,385
200,924,235,885,385
205,926,236,888,385
210,923,236,886,385
215,925,236,888,385
220,923,237,886,386
225,922,239,887,385
230,921,240,884,385
235,919,241,884,385
240,920,242,884,385
245,921,243,884,385
250,920,244,884,385
255,921,245,885,385
260,922,244,888,385
265,917,245,882,385
270,917,245,882,384
275,913,247,879,384
280,912,246,880,384
285,912,247,879,384
290,911,248,877,384
295,913,248,881,384
300,915,248,883,385
305,915,250,884,386
310,917,251,886,385
315,915,251,883,385
320,914,252,884,386
325,916,252,885,386
330,912,254,880,385
335,911,252,881,383
340,908,253,877,384
345,914,254,884,386
350,910,255,881,385
355,912,256,882,386
360,909,256,879,384
365,909,255,878,384
370,907,256,878,384
375,911,256,881,385
380,910,258,880,386
385,909,257,880,385
390,905,257,878,384
395,909,259,881,385
400,907,259,879,386
405,908,260,879,386
410,902,258,876,384
415,905,258,879,384
420,907,260,879,385
425,905,260,878,385
430,914,260,881,385
435,907,259,876,384
440,902,260,875,384
445,902,260,880,386
450,888,260,870,386
455,876,258,867,385
460,857,256,859,385
465,835,255,849,385
470,807,254,833,384
475,778,253,821,384
480,749,253,807,384
485,716,253,793,384
490,680,254,774,386
495,644,254,752,386
500,609,253,729,386
505,575,252,704,386
510,542,254,673,386
515,512,253,643,385
520,485,252,609,385
525,459,253,572,385
530,441,251,539,385
535,420,251,500,386
540,403,250,464,385
545,389,249,431,385
550,377,249,397,386
555,366,257,367,386
560,356,256,340,385
565,349,255,316,386
570,341,255,293,385
575,335,253,275,385
580,329,252,258,385
585,324,252,243,385
590,319,251,230,384
595,314,251,219,385
600,312,249,210,384
