0,361,93,263,381
5,364,96,266,381
10,367,90,271,383
15,372,93,275,383
20,371,96,278,382
25,374,95,283,383
30,374,93,285,382
35,377,97,289,381
40,379,97,293,382
45,382,95,297,383
50,386,94,302,383
55,386,97,304,382
60,390,95,309,383
65,580,98,692,383
70,763,98,817,382
75,833,97,849,382
80,867,91,861,381
85,888,94,871,382
90,903,98,877,383
95,908,95,876,383
100,913,97,879,383
105,913,101,876,382
110,913,99,877,382
115,917,101,880,383
120,915,85,879,383
125,916,81,879,382
130,910,78,876,381
135,910,85,876,382
140,914,96,880,382
145,915,95,882,383
150,915,96,882,383
155,915,99,881,383
160,911,100,879,381
165,908,104,877,381
170,910,104,880,382
175,914,101,881,383
180,913,95,882,383
185,910,101,880,383
190,910,103,880,382
195,909,86,879,381
200,907,82,876,382
205,910,85,881,383
210,911,79,880,384
215,910,79,880,383
220,909,73,880,381
225,906,79,877,381
230,906,78,876,382
235,907,80,879,383
240,908,77,879,383
245,907,88,879,382
250,907,94,879,383
255,907,89,878,382
260,902,90,875,382
265,903,94,875,382
270,903,94,876,382
275,906,83,879,382
280,909,79,881,383
285,906,95,880,384
290,908,77,881,384
295,904,79,878,382
300,901,80,874,382
305,902,91,877,382
310,906,70,879,384
315,908,77,883,383
320,906,84,880,382
325,903,74,875,381
330,902,71,877,382
335,906,85,881,382
340,906,80,881,384
345,902,69,876,382
350,899,69,874,381
355,903,70,877,383
360,903,74,877,383
365,902,68,878,383
370,902,67,877,381
375,900,96,876,382
380,903,74,879,383
385,903,70,878,384
390,902,71,879,383
395,902,85,877,382
400,899,91,874,382
405,899,80,875,381
410,901,74,876,383
415,902,82,878,383
420,903,71,879,382
425,903,75,879,382
430,913,74,880,381
435,919,79,885,381
440,911,82,883,382
445,905,83,881,382
450,898,83,878,383
455,887,80,875,383
460,867,77,865,383
465,848,89,855,383
470,827,77,846,382
475,799,82,832,381
480,773,89,821,382
485,744,86,808,382
490,716,85,793,383
495,683,69,776,382
500,649,76,755,383
505,620,76,736,382
510,590,80,712,382
515,560,80,686,382
520,535,95,660,381
525,512,82,637,382
530,494,76,612,382
535,475,84,586,382
540,459,90,560,383
545,445,84,536,384
550,428,96,507,383
555,419,78,484,383
560,408,89,455,382
565,397,78,429,382
570,386,82,405,382
575,378,91,384,382
580,369,86,362,382
585,364,82,345,383
590,359,83,328,382
595,351,84,310,383
600,345,82,295,383
