0,350,206,243,382
5,353,207,245,383
10,357,206,249,382
15,360,208,253,383
20,362,207,258,384
25,364,206,261,383
30,368,206,266,383
35,369,206,269,383
40,371,206,272,383
45,373,205,275,382
50,374,206,279,381
55,377,203,282,382
60,379,205,286,381
65,382,204,310,382
70,573,204,714,382
75,724,204,806,383
80,812,204,844,382
85,861,204,863,383
90,888,204,871,383
95,903,206,876,383
100,914,204,881,383
105,920,204,883,383
110,927,204,887,383
115,925,204,884,382
120,922,204,881,381
125,923,204,883,382
130,926,206,886,383
135,930,205,891,383
140,927,207,887,383
145,925,207,887,383
150,924,207,888,383
155,927,207,890,383
160,926,208,888,382
165,927,208,890,383
170,923,210,887,382
175,919,209,884,383
180,918,210,884,383
185,920,212,886,382
190,921,212,885,381
195,919,213,885,382
200,920,213,887,383
205,921,214,888,382
210,921,216,888,383
215,923,216,890,383
220,920,218,888,383
225,922,217,889,383
230,920,218,888,383
235,919,219,886,382
240,918,218,887,381
245,915,220,883,381
250,917,222,885,382
255,921,223,889,383
260,919,224,887,383
265,919,225,887,384
270,921,225,891,384
275,919,225,888,383
280,918,225,888,383
285,914,227,883,381
290,916,227,885,381
295,914,228,884,381
300,916,228,889,383
305,918,230,889,383
310,917,230,887,383
315,916,231,886,383
320,915,231,887,384
325,915,232,885,383
330,915,232,885,381
335,914,233,885,381
340,914,234,885,382
345,915,235,887,383
350,916,237,888,383
355,915,236,887,383
360,915,238,889,383
365,915,238,886,383
370,914,238,885,382
375,912,239,885,382
380,910,240,883,382
385,911,239,884,382
390,911,241,883,382
395,909,242,882,382
400,911,242,883,382
405,909,242,881,382
410,909,242,882,381
415,913,244,886,382
420,914,244,887,382
425,914,245,886,383
430,920,243,891,383
435,909,248,885,384
440,895,247,881,383
445,874,248,870,383
450,849,248,863,382
455,810,248,848,383
460,769,248,831,383
465,719,247,809,382
470,668,247,785,382
475,617,248,756,381
480,569,247,722,382
485,525,249,684,382
490,485,248,636,383
495,455,245,589,383
500,428,246,537,382
505,407,246,487,382
510,389,246,439,383
515,374,246,392,383
520,359,244,352,383
525,350,245,319,382
530,338,244,289,382
535,331,244,267,381
540,325,242,247,383
545,321,243,233,383
550,315,241,219,382
555,312,241,211,382
560,308,240,201,382
565,305,239,197,381
570,303,238,193,383
575,301,239,188,383
580,299,238,185,383
585,297,235,181,382
590,294,236,177,382
595,293,235,173,383
600,292,236,172,383
