0,310,82,168,383
5,311,82,171,383
10,314,82,174,383
15,317,80,180,382
20,320,82,183,381
25,322,82,187,382
30,324,83,191,383
35,328,87,195,383
40,331,82,200,383
45,334,85,203,383
50,337,86,207,382
55,338,84,211,382
60,341,82,214,382
65,345,85,233,382
70,561,80,710,383
75,725,81,810,382
80,815,83,847,382
85,861,81,861,383
90,887,81,869,383
95,905,81,877,382
100,915,84,882,382
105,920,82,884,382
110,923,82,885,383
115,924,82,886,383
120,926,85,888,382
125,925,84,888,383
130,926,81,889,382
135,923,82,888,383
140,923,82,888,382
145,926,83,891,382
150,925,86,892,383
155,926,85,891,382
160,924,83,891,383
165,921,80,890,383
170,921,81,888,382
175,920,85,888,383
180,921,87,889,382
185,920,87,891,382
190,917,87,888,382
195,920,87,889,381
200,917,89,887,381
205,918,87,888,383
210,919,90,889,382
215,920,86,891,383
220,921,90,892,384
225,921,86,893,384
230,920,83,891,383
235,921,85,893,383
240,920,89,891,383
245,919,88,890,384
250,919,88,893,383
255,918,90,891,383
260,919,90,892,383
265,918,89,891,383
270,919,88,892,383
275,919,89,892,382
280,916,90,889,382
285,914,88,889,382
290,913,92,889,382
295,914,90,889,382
300,919,90,894,384
305,919,92,893,383
310,920,91,894,384
315,919,94,893,383
320,915,93,890,382
325,912,95,887,381
330,911,93,888,382
335,911,93,887,382
340,912,96,888,383
345,913,94,888,383
350,915,95,890,383
355,917,91,893,383
360,916,94,893,383
365,913,94,890,382
370,909,89,885,382
375,911,92,888,382
380,914,92,891,383
385,917,95,893,383
390,915,94,893,383
395,914,94,890,383
400,914,92,890,382
405,909,91,884,382
410,910,94,888,382
415,909,97,887,382
420,915,102,892,384
425,920,95,895,383
430,914,97,890,383
435,900,95,885,383
440,880,93,875,382
445,858,94,869,382
450,832,92,861,383
455,798,95,847,383
460,755,93,830,383
465,707,93,809,382
470,658,95,784,381
475,613,98,760,382
480,568,105,727,384
485,527,94,690,383
490,491,95,648,384
495,460,100,602,382
500,431,98,550,382
505,411,99,501,382
510,392,97,452,383
515,379,96,410,384
520,365,97,370,384
525,353,96,333,382
530,344,95,306,381
535,336,92,283,382
540,329,96,263,383
545,326,96,247,384
550,319,96,234,383
555,316,94,223,383
560,314,95,214,383
565,309,94,207,384
570,308,95,202,383
575,303,93,197,382
580,302,96,193,382
585,301,95,189,382
590,298,96,186,382
595,296,96,182,382
600,297,96,180,382
605,294,98,176,383
610,293,93,175,384
615,292,95,170,383
620,291,92,169,383
625,289,100,168,382
630,289,96,167,383
635,288,99,167,383
640,285,90,163,382
645,287,90,163,381
