+1 1:455 2:832 3:853
+1 1:460 2:798 3:840
+1 1:465 2:754 3:822
+1 1:470 2:706 3:803
+1 1:475 2:656 3:780
+1 1:480 2:606 3:750
+1 1:485 2:562 3:717
+1 1:490 2:520 3:677
+1 1:495 2:482 3:633
+1 1:500 2:455 3:591
+1 1:450 2:898 3:878
+1 1:455 2:887 3:875
+1 1:460 2:867 3:865
+1 1:465 2:848 3:855
+1 1:470 2:827 3:846
+1 1:475 2:799 3:832
+1 1:480 2:773 3:821
+1 1:485 2:744 3:808
+1 1:490 2:716 3:793
+1 1:495 2:683 3:776
+1 1:500 2:649 3:755
-1 1:450 2:824 3:788
-1 1:455 2:803 3:773
-1 1:460 2:778 3:753
-1 1:465 2:750 3:730
-1 1:470 2:723 3:706
-1 1:475 2:693 3:677
-1 1:480 2:663 3:648
-1 1:485 2:631 3:611
-1 1:490 2:599 3:573
-1 1:495 2:567 3:532
-1 1:500 2:537 3:486
-1 1:450 2:751 3:720
-1 1:455 2:735 3:708
-1 1:460 2:714 3:688
-1 1:465 2:690 3:664
-1 1:470 2:664 3:634
-1 1:475 2:634 3:602
-1 1:480 2:607 3:568
-1 1:485 2:583 3:533
-1 1:490 2:553 3:488
-1 1:495 2:526 3:443
-1 1:500 2:497 3:393
-1 1:450 2:562 3:495
-1 1:455 2:534 3:446
-1 1:460 2:506 3:390
-1 1:465 2:476 3:328
-1 1:470 2:447 3:266
-1 1:475 2:420 3:208
-1 1:480 2:397 3:159
-1 1:485 2:375 3:121
-1 1:490 2:357 3:94
-1 1:495 2:343 3:75
-1 1:500 2:330 3:62
-1 1:450 2:562 3:495
-1 1:455 2:534 3:446
-1 1:460 2:506 3:390
-1 1:465 2:476 3:328
-1 1:470 2:447 3:266
-1 1:475 2:420 3:208
-1 1:480 2:397 3:159
-1 1:485 2:375 3:121
-1 1:490 2:357 3:94
-1 1:495 2:343 3:75
-1 1:500 2:330 3:62
-1 1:450 2:395 3:346
-1 1:455 2:375 3:307
-1 1:460 2:357 3:270
-1 1:465 2:341 3:236
-1 1:470 2:326 3:208
-1 1:475 2:315 3:186
-1 1:480 2:305 3:168
-1 1:485 2:296 3:152
-1 1:490 2:289 3:139
-1 1:495 2:282 3:129
-1 1:500 2:277 3:122
-1 1:450 2:536 3:567
-1 1:455 2:509 3:527
-1 1:460 2:476 3:479
-1 1:465 2:447 3:427
-1 1:470 2:420 3:376
-1 1:475 2:398 3:329
-1 1:480 2:378 3:285
-1 1:485 2:362 3:246
-1 1:490 2:347 3:212
-1 1:495 2:330 3:182
-1 1:500 2:320 3:160
-1 1:450 2:676 3:716
-1 1:455 2:644 3:687
-1 1:460 2:613 3:657
-1 1:465 2:582 3:625
-1 1:470 2:553 3:591
-1 1:475 2:526 3:555
-1 1:480 2:499 3:515
-1 1:485 2:474 3:475
-1 1:490 2:452 3:434
-1 1:495 2:431 3:392
-1 1:500 2:408 3:349
-1 1:450 2:684 3:722
-1 1:455 2:655 3:697
-1 1:460 2:623 3:670
-1 1:465 2:593 3:640
-1 1:470 2:561 3:605
-1 1:475 2:530 3:565
-1 1:480 2:502 3:525
-1 1:485 2:474 3:482
-1 1:490 2:447 3:435
-1 1:495 2:425 3:387
-1 1:500 2:401 3:339
-1 1:450 2:750 3:784
-1 1:455 2:711 3:757
-1 1:460 2:667 3:727
-1 1:465 2:626 3:695
-1 1:470 2:583 3:656
-1 1:475 2:543 3:613
-1 1:480 2:506 3:565
-1 1:485 2:474 3:515
-1 1:490 2:446 3:463
-1 1:495 2:421 3:410
-1 1:500 2:401 3:360
