xm,ym,zm
500,497,393
505,473,347
510,450,301
515,431,259
520,412,220
525,395,186
530,378,157
535,365,133
540,355,114
545,344,99
550,335,85
555,326,76
560,315,68
565,310,61
570,306,57
575,301,52
580,296,49
585,293,45
590,284,43
595,283,41
600,281,39
