xm,ym,zm
500,423,508
505,408,468
510,393,432
515,383,400
520,374,373
525,367,352
530,363,336
535,356,320
540,353,310
545,353,304
550,350,298
555,350,294
560,347,289
565,349,288
570,347,285
575,345,284
580,347,284
585,347,286
590,350,288
595,352,288
600,350,290
